Sample Number,Label D,Sample Date,Received Date,District,School,Sample Point,Result,MCL,Consumption Point,Additional Sampling Completed
1710055,M1201302,08/24/2022 09:46:00 AM,08/26/2022 01:48:00 PM,Lake Forest,LAKE FOREST NORTH ELEMENTARY SCHOOL,CAFETERIA KETTLE FILL,0.0129,0.015,true,true
1710058,M1201301,08/24/2022 09:44:00 AM,08/26/2022 01:49:00 PM,Lake Forest,LAKE FOREST NORTH ELEMENTARY SCHOOL,CAFETERIA PREP SINK,0.00149,0.015,true,true
1710062,M1201300,08/24/2022 09:40:00 AM,08/26/2022 01:50:00 PM,Lake Forest,LAKE FOREST NORTH ELEMENTARY SCHOOL,FOUNTAIN BY GYM,0.0005,0.015,true,true
1723388,M1201060,10/12/2022 07:45:00 AM,10/12/2022 02:02:00 PM,Lake Forest,LAKE FOREST NORTH ELEMENTARY SCHOOL,CAFETERIA KETTLE FILL,0.00312,0.015,true,true
1349102,M1005347,10/16/2020 07:45:00 AM,10/19/2020 01:54:36 PM,Lake Forest,LAKE FOREST SOUTH ELEMENTARY SCHOOL,SINK,0.00185,0.015,true,false
1349105,M1005348,10/16/2020 07:50:00 AM,10/19/2020 01:55:23 PM,Lake Forest,LAKE FOREST SOUTH ELEMENTARY SCHOOL,SINK,0.0005,0.015,true,false
1349095,M1005345,10/16/2020 08:03:00 AM,10/19/2020 01:53:04 PM,Lake Forest,LAKE FOREST SOUTH ELEMENTARY SCHOOL,CLASSROOM 209,0.00129,0.015,true,false
1349098,M1005346,10/16/2020 07:40:00 AM,10/19/2020 01:53:59 PM,Lake Forest,LAKE FOREST SOUTH ELEMENTARY SCHOOL,SINK,0.0005,0.015,true,false
1344142,M1005334,10/14/2020 06:05:00 AM,10/14/2020 02:44:59 PM,Lake Forest,W.T. CHIPMAN MIDDLE SCHOOL,EXPLORATORY,0.00078,0.015,true,false
1344139,M1005333,10/14/2020 06:25:00 AM,10/14/2020 02:41:33 PM,Lake Forest,W.T. CHIPMAN MIDDLE SCHOOL,6TH GRADE BATHROOM,0.00073,0.015,false,false
1344140,M1005331,10/14/2020 06:15:00 AM,10/14/2020 02:42:18 PM,Lake Forest,W.T. CHIPMAN MIDDLE SCHOOL,7TH GRADE BATHROOM,0.0005,0.015,false,false
1344141,M1005332,10/14/2020 06:10:00 AM,10/14/2020 02:42:49 PM,Lake Forest,W.T. CHIPMAN MIDDLE SCHOOL,8TH GRADE BATHROOM,0.00073,0.015,false,false
1365009,M1005364,10/29/2020 07:17:00 AM,11/02/2020 04:14:17 PM,Laurel,LAUREL ELEMENTARY SCHOOL,COMMON AREA FAUCET 2,0.0005,0.015,true,false
1365007,M1005367,10/29/2020 07:20:00 AM,11/02/2020 04:13:09 PM,Laurel,LAUREL ELEMENTARY SCHOOL,3RD GRD. WKRM FAUCET,0.0005,0.015,true,false
1365003,M1005365,10/29/2020 07:03:00 AM,11/02/2020 04:11:26 PM,Laurel,LAUREL ELEMENTARY SCHOOL,4TH GRADE TEACHER RM,0.0005,0.015,true,false
1365010,M1005366,10/29/2020 07:11:00 AM,11/02/2020 04:15:02 PM,Laurel,LAUREL ELEMENTARY SCHOOL,A144 ART ROOM,0.0005,0.015,false,false
1365026,M1005368,10/29/2020 07:07:00 AM,11/02/2020 04:16:30 PM,Laurel,LAUREL ELEMENTARY SCHOOL,D119B FACULTY RESTRM,0.0005,0.015,false,false
1365028,M1005363,10/29/2020 07:25:00 AM,11/02/2020 04:17:19 PM,Laurel,LAUREL ELEMENTARY SCHOOL,ADMIN RESTROOM VP,0.0005,0.015,true,false
1365035,M1005376,11/01/2020 08:24:00 AM,11/02/2020 04:20:39 PM,Laurel,LAUREL HIGH SCHOOL,TEACHER LOUNGE CAF,0.0005,0.015,true,false
1365052,M1005375,11/01/2020 08:50:00 AM,11/02/2020 04:26:33 PM,Laurel,LAUREL HIGH SCHOOL,ART ROOM 503,0.0005,0.015,true,false
1365054,M1005369,11/01/2020 08:57:00 AM,11/02/2020 04:27:56 PM,Laurel,LAUREL HIGH SCHOOL,RM 520 COOKING,0.0129,0.015,true,false
1365044,M1005370,11/01/2020 08:45:00 AM,11/02/2020 04:25:01 PM,Laurel,LAUREL HIGH SCHOOL,OFFICE,0.0005,0.015,true,false
1365051,M1005378,11/01/2020 08:47:00 AM,11/02/2020 04:25:49 PM,Laurel,LAUREL HIGH SCHOOL,RM 501 TEACHER LNG,0.0005,0.015,true,false
1365053,M1005372,11/01/2020 08:53:00 AM,11/02/2020 04:27:16 PM,Laurel,LAUREL HIGH SCHOOL,RM 519,0.0005,0.015,true,false
1401416,M1005414,12/01/2020 10:29:00 AM,12/01/2020 02:39:38 PM,Laurel,LAUREL HIGH SCHOOL,ROOM 520,0.0005,0.015,true,false
1710043,M1222661,08/25/2022 12:50:00 PM,08/26/2022 01:42:00 PM,Laurel,LAUREL HIGH SCHOOL,FOUNTAIN BY RM 522,0.0005,0.015,true,true
1710044,M1222663,08/25/2022 01:03:00 PM,08/26/2022 01:43:00 PM,Laurel,LAUREL HIGH SCHOOL,TEACHERS LOUNGE TAP,0.00053,0.015,true,true
1710050,M1222670,08/25/2022 01:31:00 PM,08/26/2022 01:47:00 PM,Laurel,LAUREL HIGH SCHOOL,KITCHEN KETTLE LEFT,0.0005,0.015,true,true
1710051,M1222672,08/25/2022 01:36:00 PM,08/26/2022 01:47:00 PM,Laurel,LAUREL HIGH SCHOOL,KITCHEN KETTLE RIGHT,0.00063,0.015,true,true
1710057,M1222676,08/25/2022 01:49:00 PM,08/26/2022 01:48:00 PM,Laurel,LAUREL HIGH SCHOOL,TEACHERS LUNCH RM,0.0005,0.015,true,true
1710059,M1222678,08/25/2022 01:59:00 PM,08/26/2022 01:49:00 PM,Laurel,LAUREL HIGH SCHOOL,CAFETERIA FOUNTAIN,0.0005,0.015,true,true
1710061,M1222680,08/25/2022 02:15:00 PM,08/26/2022 01:50:00 PM,Laurel,LAUREL HIGH SCHOOL,CULINARY RM TAP 1,0.0005,0.015,true,true
1710063,M1222682,08/25/2022 02:19:00 PM,08/26/2022 01:51:00 PM,Laurel,LAUREL HIGH SCHOOL,CULINARY RM TAP 2,0.0005,0.015,true,true
1710065,M1222688,08/25/2022 02:28:00 PM,08/26/2022 01:52:00 PM,Laurel,LAUREL HIGH SCHOOL,FOUNTAIN SECOND FLOOR,0.00088,0.015,true,true
1710066,M1222686,08/25/2022 02:35:00 PM,08/26/2022 01:53:00 PM,Laurel,LAUREL HIGH SCHOOL,FOUNTAIN BY RM 622,0.00144,0.015,true,true
1710068,M1222684,08/25/2022 02:40:00 PM,08/26/2022 01:54:00 PM,Laurel,LAUREL HIGH SCHOOL,FOUNTAIN BY RM 600C,0.00114,0.015,true,true
1710041,M1222659,08/25/2022 12:43:00 PM,08/26/2022 01:41:00 PM,Laurel,LAUREL HIGH SCHOOL,FOUNTAIN BY RM 500D,0.0005,0.015,true,true
1710046,M1222666,08/25/2022 01:15:00 PM,08/26/2022 01:44:00 PM,Laurel,LAUREL HIGH SCHOOL,KITCHEN PREP SINK TAP 1,0.0005,0.015,true,true
1710048,M1222668,08/25/2022 01:23:00 PM,08/26/2022 01:46:00 PM,Laurel,LAUREL HIGH SCHOOL,KITCHEN PREP SINK TAP 2,0.0005,0.015,true,true
1710054,M1222674,08/25/2022 01:40:00 PM,08/26/2022 01:48:00 PM,Laurel,LAUREL HIGH SCHOOL,KITCHEN KETTLE FILL,0.00165,0.015,true,true
1365033,M1005379,11/01/2020 08:22:00 AM,11/02/2020 04:19:25 PM,Laurel,LAUREL MIDDLE SCHOOL,KITCHEN,0.0005,0.015,true,false
1365041,M1005371,11/01/2020 08:33:00 AM,11/02/2020 04:22:57 PM,Laurel,LAUREL MIDDLE SCHOOL,RM 317,0.0005,0.015,true,false
1365043,M1005373,11/01/2020 08:38:00 AM,11/02/2020 04:24:25 PM,Laurel,LAUREL MIDDLE SCHOOL,ILC ROOM,0.0005,0.015,true,false
1365040,M1005374,11/01/2020 08:30:00 AM,11/02/2020 04:21:59 PM,Laurel,LAUREL MIDDLE SCHOOL,RM 309 TEACHER LNG,0.0005,0.015,true,false
1365042,M1005377,11/01/2020 08:35:00 AM,11/02/2020 04:23:42 PM,Laurel,LAUREL MIDDLE SCHOOL,RM 320,0.0005,0.015,true,false
1710070,M1220459,08/25/2022 10:25:00 AM,08/26/2022 01:57:00 PM,Laurel,LAUREL MIDDLE SCHOOL,HOME ECONOMICS TAP 2,0.0005,0.015,true,true
1710072,M1220461,08/25/2022 10:30:00 AM,08/26/2022 01:58:00 PM,Laurel,LAUREL MIDDLE SCHOOL,HOME ECONOMICS TAP 3,0.0005,0.015,true,true
1710076,M1220467,08/25/2022 10:41:00 AM,08/26/2022 02:00:00 PM,Laurel,LAUREL MIDDLE SCHOOL,HOME ECONOMICS TAP 6,0.0005,0.015,true,true
1710077,M1220469,08/25/2022 10:46:00 AM,08/26/2022 02:00:00 PM,Laurel,LAUREL MIDDLE SCHOOL,HOME ECONOMICS TAP 7,0.0005,0.015,true,true
1710078,M1220471,08/25/2022 10:54:00 AM,08/26/2022 02:01:00 PM,Laurel,LAUREL MIDDLE SCHOOL,FOUNTAIN BY RM 319,0.0005,0.015,true,true
1710086,M1220473,08/25/2022 11:01:00 AM,08/26/2022 02:05:00 PM,Laurel,LAUREL MIDDLE SCHOOL,FOUNTAIN OUTSIDE BR,0.0005,0.015,true,true
1710088,M1220475,08/25/2022 11:09:00 AM,08/26/2022 02:06:00 PM,Laurel,LAUREL MIDDLE SCHOOL,FOUNTAIN BY RM 303,0.0005,0.015,true,true
1710090,M1220479,08/25/2022 11:29:00 AM,08/26/2022 02:07:00 PM,Laurel,LAUREL MIDDLE SCHOOL,FOUNTAIN BY RM 419,0.0005,0.015,true,true
1710091,M1220481,08/25/2022 11:42:00 AM,08/26/2022 02:09:00 PM,Laurel,LAUREL MIDDLE SCHOOL,TEACHERS LOUNGE,0.0005,0.015,true,true
1710106,M1220483,08/25/2022 12:11:00 PM,08/26/2022 02:10:00 PM,Laurel,LAUREL MIDDLE SCHOOL,RM 201,0.0005,0.015,true,true
1710107,M1222655,08/25/2022 12:19:00 PM,08/26/2022 02:12:00 PM,Laurel,LAUREL MIDDLE SCHOOL,MAIN ST HALLWAY FOUNTAIN 1,0.0005,0.015,true,true
1710109,M1222657,08/25/2022 12:33:00 PM,08/26/2022 02:13:00 PM,Laurel,LAUREL MIDDLE SCHOOL,MAIN ST HALLWAY FOUNTAIN 2,0.0005,0.015,true,true
1710110,M1220457,08/25/2022 10:19:00 AM,08/26/2022 02:14:00 PM,Laurel,LAUREL MIDDLE SCHOOL,HOME ECONOMICS TAP 1,0.0005,0.015,true,true
1710073,M1220463,08/25/2022 10:34:00 AM,08/26/2022 01:59:00 PM,Laurel,LAUREL MIDDLE SCHOOL,HOME ECONOMICS TAP 4,0.0005,0.015,true,true
1710089,M1220477,08/25/2022 11:20:00 AM,08/26/2022 02:07:00 PM,Laurel,LAUREL MIDDLE SCHOOL,FOUNTAIN BY RM 403,0.0005,0.015,true,true
1710074,M1220465,08/25/2022 10:38:00 AM,08/26/2022 01:59:00 PM,Laurel,LAUREL MIDDLE SCHOOL,HOME ECONOMICS TAP 5,0.0005,0.015,true,true
1361528,M1005361,10/28/2020 07:00:00 AM,10/29/2020 03:47:31 PM,Laurel,NORTH LAUREL EARLY LEARNING ACADEMY,TEACHER BATHROOM SIN,0.0005,0.015,true,true
1537273,M1004594,08/18/2021 09:48:24 PM,08/19/2021 01:46:37 PM,NCCVT,DELCASTLE TECHNICAL HIGH SCHOOL,STUDENT LUNCHROOM,0.00345,0.015,true,false
1537297,M1004598,08/18/2021 10:20:24 PM,08/19/2021 01:52:55 PM,NCCVT,DELCASTLE TECHNICAL HIGH SCHOOL,TEACHERS BREAK ROOM,0.00532,0.015,true,false
1537298,M1004600,08/18/2021 10:14:24 PM,08/19/2021 01:53:35 PM,NCCVT,DELCASTLE TECHNICAL HIGH SCHOOL,IN FRONT OF RM C221,0.00594,0.015,true,false
1537300,M1004593,08/18/2021 10:04:24 PM,08/19/2021 01:54:08 PM,NCCVT,DELCASTLE TECHNICAL HIGH SCHOOL,C005,0.00369,0.015,true,false
1537290,M1004601,08/18/2021 09:37:24 PM,08/19/2021 01:50:23 PM,NCCVT,DELCASTLE TECHNICAL HIGH SCHOOL,IN FRONT OF ROOM C 2,0.00265,0.015,true,false
1537293,M1004599,08/18/2021 09:37:24 PM,08/19/2021 01:51:23 PM,NCCVT,DELCASTLE TECHNICAL HIGH SCHOOL,IN FRONT OF WGHT RM,0.00298,0.015,true,false
1537285,M1004596,08/18/2021 09:35:24 PM,08/19/2021 01:49:44 PM,NCCVT,DELCASTLE TECHNICAL HIGH SCHOOL,GIRLS LOCKER ROOM,0.0546,0.015,false,false
1537282,M1004595,08/18/2021 09:27:24 PM,08/19/2021 01:48:54 PM,NCCVT,DELCASTLE TECHNICAL HIGH SCHOOL,DELCASTLE HS NCCVT,0.00239,0.015,true,false
1537295,M1004597,08/18/2021 09:22:24 PM,08/19/2021 01:52:11 PM,NCCVT,DELCASTLE TECHNICAL HIGH SCHOOL,BOYS LOCKER ROOM,0.00182,0.015,false,false
1532691,M1004584,08/05/2021 06:20:00 AM,08/11/2021 01:14:17 PM,NCCVT,HODGSON VOCATIONAL TECHNICAL HIGH SCHOOL,GUIDANCE MENS ROOM,0.0011,0.015,false,false
1532687,M1004582,08/05/2021 06:20:00 AM,08/11/2021 01:12:42 PM,NCCVT,HODGSON VOCATIONAL TECHNICAL HIGH SCHOOL,NURSE TECH EXAM AREA,0.0005,0.015,true,false
1532689,M1004583,08/05/2021 06:15:00 AM,08/11/2021 01:13:35 PM,NCCVT,HODGSON VOCATIONAL TECHNICAL HIGH SCHOOL,COSMETOLOGY LAUNDRY,0.00089,0.015,false,false
1532684,M1004581,08/05/2021 06:13:00 AM,08/11/2021 01:11:57 PM,NCCVT,HODGSON VOCATIONAL TECHNICAL HIGH SCHOOL,GYM,0.00646,0.015,true,false
1532682,M1004580,08/05/2021 06:08:00 AM,08/11/2021 01:11:09 PM,NCCVT,HODGSON VOCATIONAL TECHNICAL HIGH SCHOOL,MAIN OFFICE,0.0005,0.015,true,false
1532674,M1004577,08/05/2021 06:05:00 AM,08/11/2021 01:08:04 PM,NCCVT,HODGSON VOCATIONAL TECHNICAL HIGH SCHOOL,CULINARY SINK,0.00154,0.015,true,false
1532676,M1004578,08/05/2021 06:05:00 AM,08/11/2021 01:09:18 PM,NCCVT,HODGSON VOCATIONAL TECHNICAL HIGH SCHOOL,CAFETERIA KITCHEN,0.00205,0.015,true,false
1532678,M1004579,08/05/2021 06:05:00 AM,08/11/2021 01:09:59 PM,NCCVT,HODGSON VOCATIONAL TECHNICAL HIGH SCHOOL,NURSES OFFICE,0.00092,0.015,true,false
1527524,M1004608,07/27/2021 05:00:00 PM,07/29/2021 03:53:22 PM,NCCVT,HOWARD HIGH SCHOOL OF TECHNOLOGY,WEIGHT ROOM SINK,0.00271,0.015,true,false
1527525,M1004609,07/27/2021 05:00:00 PM,07/29/2021 03:53:57 PM,NCCVT,HOWARD HIGH SCHOOL OF TECHNOLOGY,ANNEX CLASSROOM,0.00291,0.015,true,false
1527523,M1004607,07/27/2021 04:30:00 PM,07/29/2021 03:52:25 PM,NCCVT,HOWARD HIGH SCHOOL OF TECHNOLOGY,1927 BLD SCIENCE,0.00434,0.015,false,false
1527519,M1004605,07/27/2021 04:30:00 PM,07/29/2021 03:50:43 PM,NCCVT,HOWARD HIGH SCHOOL OF TECHNOLOGY,CAFETERIA SINK 72,0.00305,0.015,true,false
1527515,M1004604,07/27/2021 04:15:00 PM,07/29/2021 03:50:03 PM,NCCVT,HOWARD HIGH SCHOOL OF TECHNOLOGY,NURSES OFFICE 72,0.0009,0.015,true,false
1527522,M1004606,07/27/2021 04:15:00 PM,07/29/2021 03:51:38 PM,NCCVT,HOWARD HIGH SCHOOL OF TECHNOLOGY,1927 BLD TEACHERS,0.00061,0.015,true,false
1527512,M1004602,07/27/2021 04:00:00 PM,07/29/2021 03:48:12 PM,NCCVT,HOWARD HIGH SCHOOL OF TECHNOLOGY,SHOP BATH 72 BLD,0.00053,0.015,false,false
1527514,M1004603,07/27/2021 04:00:00 PM,07/29/2021 03:49:08 PM,NCCVT,HOWARD HIGH SCHOOL OF TECHNOLOGY,CLASSROOM B228 BLD,0.0005,0.015,true,false
1537263,M1004586,08/18/2021 08:21:00 AM,08/19/2021 01:43:34 PM,NCCVT,MARSHALLTON HIGH SCHOOL,ROOM 204 SINK,0.00515,0.015,false,false
1537266,M1004588,08/18/2021 08:20:00 AM,08/19/2021 01:44:39 PM,NCCVT,MARSHALLTON HIGH SCHOOL,2ND FL TEACHERS LOUN,0.326,0.015,true,false
1537269,M1004589,08/18/2021 08:18:00 AM,08/19/2021 01:45:18 PM,NCCVT,MARSHALLTON HIGH SCHOOL,RM 215 SINK,0.00536,0.015,false,false
1537271,M1004590,08/18/2021 08:15:00 AM,08/19/2021 01:46:05 PM,NCCVT,MARSHALLTON HIGH SCHOOL,SHARP CENTER KITCHEN,0.0005,0.015,true,false
1537276,M1004587,08/18/2021 08:14:00 AM,08/19/2021 01:47:08 PM,NCCVT,MARSHALLTON HIGH SCHOOL,1ST FL ESL CLASS SNK,0.0101,0.015,false,false
1537286,M1004592,08/18/2021 08:08:00 AM,08/19/2021 01:49:51 PM,NCCVT,MARSHALLTON HIGH SCHOOL,IT OFFICE KITCHEN.,0.00296,0.015,true,false
1537284,M1004591,08/18/2021 08:05:00 AM,08/19/2021 01:49:05 PM,NCCVT,MARSHALLTON HIGH SCHOOL,INST SERVICES KITCH.,0.00087,0.015,true,false
1537280,M1004585,08/18/2021 08:00:00 AM,08/19/2021 01:48:09 PM,NCCVT,MARSHALLTON HIGH SCHOOL,FACILITIES OFF. RR,0.00721,0.015,false,false
1700780,M1219557,07/27/2022 09:58:00 AM,07/27/2022 01:31:00 PM,NCCVT,MARSHALLTON HIGH SCHOOL,FOUNTAIN BY RM 113,0.009795,0.015,true,true
1700769,M1220364,07/27/2022 10:49:00 AM,07/27/2022 01:24:00 PM,NCCVT,MARSHALLTON HIGH SCHOOL,2ND FL FOUNTAIN REAR,0.00249,0.015,true,true
1700771,M1219567,07/27/2022 10:34:00 AM,07/27/2022 01:27:00 PM,NCCVT,MARSHALLTON HIGH SCHOOL,2ND FLOOR BOTTLE FILL,0.0005,0.015,true,true
1700773,M1219565,07/27/2022 10:29:00 AM,07/27/2022 01:28:00 PM,NCCVT,MARSHALLTON HIGH SCHOOL,SINK CONFERENCE ROOM,0.0005,0.015,true,true
1700774,M1219563,07/27/2022 10:17:00 AM,07/27/2022 01:29:00 PM,NCCVT,MARSHALLTON HIGH SCHOOL,FOUNTAIN CONF ROOM,0.00081,0.015,true,true
1700776,M1219561,07/27/2022 10:09:00 AM,07/27/2022 01:30:00 PM,NCCVT,MARSHALLTON HIGH SCHOOL,FOUNTAIN MAIN OFFICE,0.00141,0.015,true,true
1700779,M1219558,07/27/2022 10:01:00 AM,07/27/2022 01:30:00 PM,NCCVT,MARSHALLTON HIGH SCHOOL,FOUNTAIN BY RM 109,0.00083,0.015,true,true
1701697,M1219559,07/27/2022 10:05:00 AM,07/29/2022 03:08:00 PM,NCCVT,MARSHALLTON HIGH SCHOOL,FOUNTAIN BY RM 113 - FLUSH,0.0628,0.015,true,true
1484531,M1005727,04/14/2021 07:47:00 AM,04/14/2021 01:37:08 PM,NCCVT,ST. GEORGES TECHNICAL HIGH SCHOOL,TEACHER CENTER A121,0.00074,0.015,true,false
1484530,M1005728,04/14/2021 07:43:00 AM,04/14/2021 01:36:34 PM,NCCVT,ST. GEORGES TECHNICAL HIGH SCHOOL,EARLY CHILDCARE,0.0005,0.015,true,false
1484470,M1005729,04/14/2021 07:36:00 AM,04/14/2021 01:09:30 PM,NCCVT,ST. GEORGES TECHNICAL HIGH SCHOOL,TEACHER CENTER A225,0.0005,0.015,true,false
1484529,M1005730,04/14/2021 07:31:00 AM,04/14/2021 01:36:05 PM,NCCVT,ST. GEORGES TECHNICAL HIGH SCHOOL,TEACHER CENTER A211,0.00082,0.015,true,false
1484528,M1005732,04/14/2021 07:26:00 AM,04/14/2021 01:35:40 PM,NCCVT,ST. GEORGES TECHNICAL HIGH SCHOOL,TEACHER CENTER B108,0.0005,0.015,true,false
1484487,M1005734,04/14/2021 07:22:00 AM,04/14/2021 01:15:56 PM,NCCVT,ST. GEORGES TECHNICAL HIGH SCHOOL,NURSE,0.00309,0.015,true,false
1484481,M1005731,04/14/2021 07:16:00 AM,04/14/2021 01:11:29 PM,NCCVT,ST. GEORGES TECHNICAL HIGH SCHOOL,MAIN OFFICE,0.0005,0.015,true,false
1484480,M1005733,04/14/2021 07:10:00 AM,04/14/2021 01:10:55 PM,NCCVT,ST. GEORGES TECHNICAL HIGH SCHOOL,SCHOOL KITCHEN,0.0005,0.015,true,false
1612954,M1004908,12/14/2021 04:00:00 PM,12/22/2021 11:48:05 AM,Red Clay,AI DUPONT HIGH SCHOOL,TIGER AREA CLOSET,0.00172,0.015,false,false
1612981,M1004902,12/14/2021 04:00:00 PM,12/22/2021 11:49:58 AM,Red Clay,AI DUPONT HIGH SCHOOL,RM 137 EYEWASH SINK,0.00953,0.015,false,false
1612999,M1004903,12/14/2021 04:00:00 PM,12/22/2021 11:57:00 AM,Red Clay,AI DUPONT HIGH SCHOOL,TRAINERS RM SOAK TUB,0.0058,0.015,false,false
1612944,M1004900,12/14/2021 04:00:00 PM,12/22/2021 11:45:33 AM,Red Clay,AI DUPONT HIGH SCHOOL,KITCHEN CLOSET,0.00154,0.015,true,false
1612959,M1004904,12/14/2021 04:00:00 PM,12/22/2021 11:49:00 AM,Red Clay,AI DUPONT HIGH SCHOOL,RM 120 RIGHT SINK,0.00121,0.015,true,false
1612992,M1004906,12/14/2021 04:00:00 PM,12/22/2021 11:55:09 AM,Red Clay,AI DUPONT HIGH SCHOOL,HOSE BIB MAIN OFFICE,0.0284,0.015,false,false
1612995,M1004897,12/14/2021 04:00:00 PM,12/22/2021 11:55:33 AM,Red Clay,AI DUPONT HIGH SCHOOL,CHIEFS OFFICE SINK,0.00332,0.015,false,false
1612951,M1004905,12/14/2021 04:00:00 PM,12/22/2021 11:46:36 AM,Red Clay,AI DUPONT HIGH SCHOOL,KITCHEN 1 SINK,0.00169,0.015,true,false
1612953,M1004909,12/14/2021 04:00:00 PM,12/22/2021 11:47:32 AM,Red Clay,AI DUPONT HIGH SCHOOL,097 SINK,0.00338,0.015,false,false
1612984,M1004912,12/14/2021 04:00:00 PM,12/22/2021 11:54:06 AM,Red Clay,AI DUPONT HIGH SCHOOL,2ND FLOOR BOYS SINK,0.00132,0.015,false,false
1612985,M1004899,12/14/2021 04:00:00 PM,12/22/2021 11:54:37 AM,Red Clay,AI DUPONT HIGH SCHOOL,OUTSIDE BOYS RM SINK,0.00352,0.015,true,false
1613000,M1004907,12/14/2021 04:00:00 PM,12/22/2021 11:57:24 AM,Red Clay,AI DUPONT HIGH SCHOOL,ART RM SINK,0.00178,0.015,false,false
1612980,M1004911,12/14/2021 04:00:00 PM,12/22/2021 11:49:26 AM,Red Clay,AI DUPONT HIGH SCHOOL,RM 154 BOYS SINK,0.00146,0.015,true,false
1612982,M1004901,12/14/2021 04:00:00 PM,12/22/2021 11:50:37 AM,Red Clay,AI DUPONT HIGH SCHOOL,BOYS RM CAFE SINK,0.0005,0.015,false,false
1612996,M1004910,12/14/2021 04:00:00 PM,12/22/2021 11:56:11 AM,Red Clay,AI DUPONT HIGH SCHOOL,HOSE BIB ANNEX,0.0622,0.015,false,false
1612998,M1004898,12/14/2021 04:00:00 PM,12/22/2021 11:56:34 AM,Red Clay,AI DUPONT HIGH SCHOOL,BOILER ROOM SINK,0.0047,0.015,false,false
1637235,M1005049,01/19/2022 09:29:00 AM,01/19/2022 04:18:40 PM,Red Clay,AI DUPONT HIGH SCHOOL,HOSE BIB CORNER OF A,0.03,0.015,false,false
1637233,M1005048,01/19/2022 09:22:00 AM,01/19/2022 04:17:34 PM,Red Clay,AI DUPONT HIGH SCHOOL,HOSE BIB OUTSIDE MAI,0.0176,0.015,false,false
,AIDHS-01,05/04/2022 09:12:00 AM,05/06/2022 10:15:00 PM,Red Clay,AI DUPONT HIGH SCHOOL,RM 137 EYEWASH SINK,0.008,0.015,false,true
,AIDHS-02,05/04/2022 09:28:00 AM,05/06/2022 10:15:00 PM,Red Clay,AI DUPONT HIGH SCHOOL,HOSE BIB MAIN OFFICE,0.79,0.015,false,true
,AIDHS-03,05/04/2022 09:24:00 AM,05/06/2022 10:15:00 PM,Red Clay,AI DUPONT HIGH SCHOOL,HOSE BIB ANNEX,3,0.015,false,true
,AIDHS-04,05/04/2022 09:21:00 AM,05/06/2022 10:15:00 PM,Red Clay,AI DUPONT HIGH SCHOOL,HOSE BIB CORNER OF ANNEX,0.4,0.015,false,true
,AIDHS-06,05/04/2022 09:26:00 AM,05/06/2022 10:15:00 PM,Red Clay,AI DUPONT HIGH SCHOOL,HOSE BIB OUTSIDE MAIN OFFICE,0.26,0.015,false,true
1599827,M1004890,11/24/2021 02:00:00 PM,11/29/2021 04:24:28 PM,Red Clay,AI DUPONT MIDDLE SCHOOL,BREAKROOM SINK,0.0167,0.015,true,false
1599829,M1004892,11/24/2021 02:00:00 PM,11/29/2021 04:25:07 PM,Red Clay,AI DUPONT MIDDLE SCHOOL,BREAKROOM SINK,0.00404,0.015,true,false
1599825,M1004888,11/24/2021 02:00:00 PM,11/29/2021 04:23:47 PM,Red Clay,AI DUPONT MIDDLE SCHOOL,NURSES OFFICE,0.00247,0.015,true,false
1599831,M1004893,11/24/2021 02:00:00 PM,11/29/2021 04:25:29 PM,Red Clay,AI DUPONT MIDDLE SCHOOL,KITCHEN SINKS,0.00401,0.015,true,false
1599832,M1004894,11/24/2021 02:00:00 PM,11/29/2021 04:25:55 PM,Red Clay,AI DUPONT MIDDLE SCHOOL,CAFETERIA SINKS,0.00658,0.015,true,false
1599833,M1004895,11/24/2021 02:00:00 PM,11/29/2021 04:26:13 PM,Red Clay,AI DUPONT MIDDLE SCHOOL,CAFETERIA SINKS,0.00489,0.015,true,false
1599834,M1004896,11/24/2021 02:00:00 PM,11/29/2021 04:26:33 PM,Red Clay,AI DUPONT MIDDLE SCHOOL,LOUNGE,0.00054,0.015,true,false
1599826,M1004889,11/24/2021 02:00:00 PM,11/29/2021 04:24:07 PM,Red Clay,AI DUPONT MIDDLE SCHOOL,LOUNGE,0.0256,0.015,true,false
1599828,M1004891,11/24/2021 02:00:00 PM,11/29/2021 04:24:46 PM,Red Clay,AI DUPONT MIDDLE SCHOOL,KITCHEN SINKS,0.00119,0.015,true,false
1599824,M1004887,11/23/2021 02:00:00 PM,11/29/2021 04:23:07 PM,Red Clay,AI DUPONT MIDDLE SCHOOL,NURSES OFFICE,0.00618,0.015,true,false
,AIDMS-06,05/04/2022 09:42:00 AM,05/06/2022 10:15:00 PM,Red Clay,AI DUPONT MIDDLE SCHOOL,BREAKROOM SINK,0.0005,0.015,true,true
,AIDMS-07,05/04/2022 09:47:00 AM,05/06/2022 10:15:00 PM,Red Clay,AI DUPONT MIDDLE SCHOOL,LOUNGE,0.0005,0.015,true,true
1589357,M1004860,10/29/2021 10:30:00 AM,11/05/2021 03:10:02 PM,Red Clay,BALTZ ELEMENTARY SCHOOL,KITCHEN,0.00888,0.015,true,false
